status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
1,-5040881,-5011257,-5245099,-2773561,-4863882,-4754406,-5263723,-914936 
1,-5049072,-5007095,-5240887,-2781702,-4858966,-4748956,-5263771,-921384 
1,-5057112,-5005737,-5239462,-2797746,-4857391,-4746659,-5267510,-919173 
1,-5053874,-5009058,-5242738,-2799325,-4861019,-4750540,-5269961,-910737 
1,-5043811,-5012929,-5246651,-2783716,-4865737,-4755670,-5268064,-908547 
1,-5041496,-5011595,-5245446,-2773780,-4864608,-4754610,-5264014,-916593 
1,-5049306,-5006845,-5240664,-2781875,-4859033,-4748934,-5263708,-922115 
1,-5056734,-5005175,-5239056,-2797574,-4857112,-4746356,-5267186,-919247 
1,-5053189,-5008657,-5242519,-2798801,-4861046,-4750279,-5269281,-910702 
1,-5043049,-5012518,-5246321,-2783015,-4865583,-4755618,-5266899,-908632 
1,-5041047,-5010970,-5244902,-2773562,-4864013,-4754365,-5263280,-916992 
1,-5049477,-5006644,-5240630,-2782270,-4858909,-4748824,-5263537,-922192 
1,-5056858,-5005272,-5239128,-2798264,-4857009,-4746206,-5267192,-918958 
1,-5053112,-5009001,-5242650,-2799337,-4860996,-4750332,-5269541,-910609 
1,-5043234,-5012872,-5246634,-2782798,-4865489,-4755732,-5267461,-908177 
1,-5040999,-5010713,-5244619,-2774056,-4863590,-4754025,-5263242,-918057 
1,-5049463,-5006299,-5240285,-2783666,-4858626,-4748320,-5263432,-924255 
1,-5056782,-5005247,-5239015,-2799225,-4856941,-4746092,-5267144,-919956 
1,-5052995,-5009394,-5242883,-2799444,-4861084,-4750635,-5269412,-910434 
1,-5042931,-5012911,-5246586,-2783030,-4865561,-4755814,-5267082,-908857 
1,-5041134,-5010757,-5244656,-2775106,-4863872,-4754212,-5263304,-919531 
1,-5049467,-5006116,-5240063,-2784407,-4858401,-4748204,-5263371,-924220 
1,-5056431,-5005008,-5238732,-2799424,-4856501,-4745861,-5266722,-918846 
1,-5052486,-5009148,-5242842,-2799834,-4861372,-4750694,-5269094,-910608 
1,-5042820,-5013127,-5246704,-2784941,-4865814,-4755985,-5267082,-912607 
1,-5041142,-5010856,-5244434,-2774629,-4863128,-4753735,-5263115,-919281 
1,-5049884,-5006279,-5239937,-2784221,-4857706,-4747860,-5263612,-923299 
1,-5056801,-5005390,-5239020,-2800457,-4856492,-4746084,-5267449,-919194 
1,-5052117,-5009352,-5242884,-2799641,-4861119,-4750862,-5269206,-909820 
1,-5042252,-5012809,-5246542,-2781933,-4865650,-4755987,-5266649,-907496 
1,-5041427,-5010742,-5244638,-2773699,-4863537,-4754104,-5263251,-916736 
1,-5050136,-5005983,-5239862,-2787142,-4858187,-4748166,-5263716,-926704 
1,-5056783,-5005157,-5238851,-2802261,-4856522,-4746082,-5267596,-920640 
1,-5051728,-5008979,-5242609,-2799517,-4860959,-4750662,-5269182,-908926 
1,-5041985,-5012581,-5246336,-2781707,-4865557,-4755832,-5266427,-907411 
1,-5041478,-5010805,-5244348,-2773957,-4863406,-4753619,-5263233,-917187 
1,-5050273,-5006125,-5239627,-2786479,-4857647,-4747426,-5263753,-924236 
1,-5056761,-5005102,-5238774,-2802926,-4856438,-4745872,-5267511,-919989 
1,-5051581,-5009138,-5242890,-2801282,-4861291,-4751014,-5269001,-910914 
1,-5041778,-5012440,-5246378,-2782589,-4865782,-4756007,-5266173,-908997 
1,-5041439,-5010103,-5244069,-2774461,-4862980,-4753629,-5262977,-918127 
1,-5050509,-5005707,-5239557,-2787186,-4857860,-4747657,-5263485,-924409 
1,-5056609,-5004922,-5238586,-2804197,-4856156,-4745826,-5266991,-920903 
1,-5051305,-5009296,-5243014,-2801037,-4861127,-4750968,-5268907,-910058 
1,-5041937,-5012871,-5246595,-2783807,-4865861,-4755829,-5266474,-911151 
1,-5041880,-5010567,-5244309,-2776185,-4863437,-4753533,-5263066,-920641 
1,-5050911,-5006069,-5239634,-2789143,-4858054,-4747617,-5263627,-926603 
1,-5056677,-5005293,-5238671,-2804309,-4856606,-4745923,-5267024,-919725 
1,-5051225,-5009546,-5243002,-2802129,-4861308,-4751161,-5269037,-911598 
1,-5041850,-5012752,-5246505,-2784987,-4865709,-4755932,-5266690,-913816 
1,-5042263,-5010462,-5244447,-2775378,-4863615,-4753572,-5263536,-919014 
1,-5051588,-5006231,-5239912,-2789644,-4858304,-4747843,-5264262,-925731 
1,-5056764,-5005243,-5238792,-2804889,-4856434,-4745939,-5267279,-919480 
1,-5050832,-5009512,-5243264,-2800776,-4861572,-4751253,-5268876,-909352 
1,-5041536,-5012904,-5246794,-2782126,-4865942,-4756175,-5266254,-909690 
1,-5042274,-5010468,-5244313,-2775725,-4863313,-4753549,-5263256,-919879 
1,-5051580,-5005844,-5239494,-2790324,-4857540,-4747425,-5264187,-926631 
1,-5056896,-5005262,-5238845,-2805716,-4856495,-4745990,-5267638,-920307 
1,-5050779,-5009827,-5243410,-2801594,-4861901,-4751547,-5269001,-910970 
1,-5041942,-5013212,-5247130,-2782886,-4866476,-4756556,-5266649,-911599 
1,-5042672,-5010218,-5244302,-2776275,-4863425,-4753562,-5263560,-921153 
1,-5051674,-5005397,-5239341,-2789871,-4857661,-4747244,-5264261,-925244 
1,-5056745,-5004951,-5238731,-2807079,-4856881,-4745831,-5267369,-921867 
1,-5050497,-5009696,-5243545,-2801108,-4862088,-4751582,-5268839,-910301 
1,-5041621,-5012910,-5246962,-2780849,-4866246,-4756280,-5266362,-909150 
1,-5043154,-5010544,-5244539,-2775221,-4863506,-4753619,-5263829,-919327 
1,-5052004,-5005611,-5239302,-2790831,-4857629,-4747128,-5264164,-925987 
1,-5056799,-5005174,-5238764,-2806862,-4856897,-4745934,-5267536,-921011 
1,-5050134,-5009780,-5243530,-2800987,-4862400,-4751776,-5268722,-910679 
1,-5041521,-5013062,-5247065,-2780852,-4866482,-4756484,-5266411,-910574 
1,-5043206,-5010327,-5244439,-2775034,-4863677,-4753349,-5263726,-919827 
1,-5052054,-5005312,-5239237,-2790004,-4857877,-4746869,-5263861,-924349 
1,-5056528,-5005002,-5238744,-2805345,-4856877,-4745752,-5267172,-917357 
1,-5049978,-5009882,-5243827,-2799007,-4862424,-4751912,-5269109,-907406 
1,-5041786,-5013289,-5247592,-2779020,-4866974,-4756881,-5266647,-907985 
1,-5043612,-5010387,-5244641,-2774435,-4863909,-4753570,-5263524,-919034 
1,-5052597,-5005519,-5239271,-2790957,-4857684,-4746926,-5264353,-925101 
1,-5056738,-5005346,-5238922,-2806460,-4856889,-4745830,-5267879,-918447 
1,-5049909,-5010444,-5244114,-2798966,-4862826,-4752112,-5269266,-907570 
1,-5041499,-5013395,-5247330,-2778949,-4866872,-4756669,-5266385,-908685 
1,-5043342,-5009844,-5243993,-2774524,-4863337,-4752965,-5263358,-919700 
1,-5052524,-5005047,-5238951,-2790829,-4857098,-4746526,-5264255,-924713 
1,-5056547,-5005039,-5238817,-2806777,-4856778,-4745848,-5267494,-918973 
1,-5049330,-5009961,-5243832,-2799281,-4862668,-4751899,-5268696,-909146 
1,-5041596,-5013330,-5247583,-2780197,-4867177,-4756736,-5266589,-912373 
1,-5043714,-5009946,-5244076,-2775147,-4863419,-4752853,-5263739,-921653 
1,-5052810,-5005211,-5238810,-2791229,-4857210,-4746401,-5264497,-925126 
1,-5056475,-5005266,-5238594,-2807126,-4856631,-4745728,-5267402,-919091 
1,-5049346,-5010514,-5244121,-2799459,-4862798,-4752266,-5268879,-910222 
1,-5041449,-5013519,-5247541,-2778322,-4866840,-4756899,-5266429,-911006 
1,-5043936,-5010173,-5244139,-2773542,-4863148,-4753089,-5263442,-919367 
1,-5053248,-5005650,-5239050,-2791195,-4857160,-4746671,-5264535,-923887 
1,-5056487,-5005314,-5238834,-2806820,-4856703,-4746152,-5267577,-917666 
1,-5049119,-5010396,-5244456,-2797772,-4862994,-4752801,-5268930,-907346 
1,-5041315,-5013259,-5247556,-2776766,-4866811,-4756964,-5266275,-908721 
1,-5044239,-5009892,-5244035,-2774561,-4863403,-4753106,-5263672,-921006 
1,-5053461,-5005310,-5238801,-2794291,-4857031,-4746806,-5264694,-928604 
1,-5056143,-5005404,-5238618,-2807355,-4856485,-4746012,-5267306,-918641 
1,-5048571,-5010747,-5244326,-2796664,-4863087,-4752779,-5268378,-906854 
1,-5041159,-5013622,-5247534,-2777044,-4866981,-4757049,-5265891,-911107 
1,-5044135,-5009799,-5243731,-2774544,-4862712,-4752791,-5263106,-922041 
1,-5053147,-5004918,-5238487,-2791781,-4856519,-4746264,-5264028,-924506 
1,-5056189,-5005492,-5238949,-2805854,-4856687,-4746211,-5267614,-916049 
1,-5048804,-5011157,-5244871,-2796296,-4863342,-4753221,-5269273,-907112 
1,-5041338,-5013524,-5247731,-2775726,-4866757,-4757089,-5266412,-910226 
1,-5044641,-5009735,-5243860,-2774395,-4862726,-4752759,-5263726,-922142 
1,-5053411,-5004888,-5238406,-2792598,-4856712,-4746164,-5264080,-925379 
1,-5056197,-5005630,-5238999,-2806824,-4857216,-4746338,-5267471,-917191 
1,-5048367,-5011207,-5244838,-2795934,-4863566,-4753097,-5268642,-907302 
1,-5041305,-5013735,-5247776,-2776056,-4867007,-4757187,-5266167,-911762 
1,-5044839,-5009683,-5243721,-2774569,-4862442,-4752658,-5263845,-922612 
1,-5053767,-5004872,-5238511,-2792852,-4856232,-4746102,-5264839,-925006 
1,-5056101,-5005671,-5239126,-2806316,-4857027,-4746424,-5267752,-916223 
1,-5048074,-5011254,-5244939,-2794867,-4863769,-4753481,-5268569,-906794 
1,-5041204,-5013732,-5247833,-2773796,-4867103,-4757284,-5266027,-909653 
1,-5045102,-5009764,-5243762,-2772954,-4862561,-4752662,-5263539,-920614 
1,-5053883,-5004838,-5238361,-2792883,-4856458,-4746043,-5264476,-924893 
1,-5055978,-5005769,-5239176,-2806723,-4856999,-4746611,-5267732,-916705 
1,-5048007,-5011443,-5245296,-2794122,-4864020,-4753892,-5268922,-906244 
1,-5041442,-5013699,-5248009,-2773697,-4867316,-4757453,-5266443,-910157 
1,-5045751,-5009822,-5243971,-2774899,-4862862,-4752801,-5264134,-923661 
1,-5054412,-5005042,-5238620,-2794841,-4856410,-4746131,-5264842,-927479 
1,-5055934,-5005912,-5239273,-2807095,-4857279,-4746495,-5267585,-917556 
1,-5047899,-5011702,-5245501,-2793991,-4864196,-4753741,-5268904,-907669 
1,-5041428,-5013806,-5247980,-2773981,-4867159,-4757124,-5266241,-912555 
1,-5045569,-5009552,-5243497,-2774432,-4862272,-4752088,-5263641,-923994 
1,-5054358,-5004974,-5238313,-2794017,-4856190,-4745729,-5264727,-926254 
1,-5055924,-5006099,-5239306,-2807356,-4857197,-4746499,-5267915,-918607 
1,-5047885,-5012051,-5245751,-2793308,-4864248,-4753991,-5269400,-907965 
5,-5041898,-5014050,-5248366,-2773199,-4867396,-4757482,-5267206,-912496 
5,-5046206,-5009740,-5243792,-2774140,-4862401,-4752561,-5264262,-923409 
5,-5054511,-5004784,-5238270,-2793754,-4856195,-4745921,-5264477,-925007 
5,-5055698,-5005917,-5239312,-2805692,-4857169,-4746664,-5267596,-915563 
5,-5047441,-5011894,-5245767,-2791549,-4864412,-4754209,-5268817,-906000 
5,-5041246,-5013526,-5247850,-2770930,-4867009,-4757122,-5266009,-910298 
5,-5045828,-5008924,-5243077,-2772864,-4861854,-4751680,-5263577,-921819 
5,-5054494,-5004457,-5238012,-2793552,-4856019,-4745454,-5264717,-924595 
5,-5055361,-5005820,-5239211,-2805079,-4857124,-4746709,-5267724,-915048 
5,-5047024,-5011711,-5245646,-2791526,-4864397,-4754219,-5268820,-907467 
5,-5041595,-5013713,-5248152,-2771919,-4867389,-4757462,-5266386,-913146 
5,-5046305,-5009022,-5243149,-2773517,-4861787,-4751907,-5263748,-923604 
5,-5054454,-5004245,-5237687,-2793931,-4855640,-4745379,-5264403,-925162 
5,-5055296,-5006021,-5239335,-2805577,-4857368,-4746869,-5267699,-915906 
5,-5046921,-5012066,-5245896,-2790977,-4864536,-4754496,-5268664,-907547 
5,-5041561,-5013795,-5248097,-2770986,-4867119,-4757455,-5266107,-912297 
5,-5046456,-5008864,-5243044,-2774103,-4861767,-4751662,-5263529,-923869 
5,-5054607,-5004136,-5237784,-2794502,-4855879,-4745127,-5264474,-925154 
5,-5054962,-5005978,-5239335,-2805400,-4856982,-4746667,-5267793,-915694 
5,-5046528,-5012005,-5245926,-2789755,-4864318,-4754457,-5269043,-906710 
5,-5041377,-5013579,-5248035,-2769772,-4866906,-4757277,-5266121,-911392 
5,-5046439,-5008678,-5242811,-2773564,-4861151,-4751404,-5263342,-923130 
5,-5054782,-5004405,-5237898,-2794689,-4855604,-4745287,-5264727,-924606 
5,-5055017,-5006385,-5239690,-2804847,-4857473,-4747118,-5267903,-914599 
5,-5046570,-5012447,-5246365,-2788714,-4864725,-4754903,-5268961,-905923 
5,-5041236,-5013536,-5247866,-2768649,-4866839,-4757136,-5265903,-910894 
5,-5046537,-5008459,-5242576,-2772494,-4861317,-4751205,-5263401,-921865 
5,-5054991,-5004287,-5237830,-2794417,-4855910,-4745278,-5264849,-924358 
5,-5054949,-5006364,-5239798,-2803954,-4857862,-4747160,-5268003,-914038 
