6[-8277952, -7651559, -7701286, -7659669, -8097754, -8144245, -8316627, -8388608]
6[-8277351, -7651436, -7696562, -7659572, -8097576, -8144089, -8316471, -8388608]
6[-8278235, -7651437, -7683487, -7659827, -8097502, -8144035, -8316416, -8388608]
6[-8279392, -7651304, -7672469, -7659716, -8097271, -8143829, -8316212, -8388608]
6[-8278781, -7651828, -7679817, -7659880, -8097037, -8143622, -8315996, -8388608]
6[-8277251, -7651824, -7690403, -7660172, -8096949, -8143556, -8315925, -8388608]
6[-8276775, -7651800, -7685632, -7659952, -8096843, -8143467, -8315838, -8388608]
6[-8277623, -7651761, -7672309, -7660098, -8096706, -8143354, -8315722, -8388608]
6[-8278754, -7651731, -7661318, -7659955, -8096500, -8143172, -8315534, -8388608]
6[-8278031, -7651289, -7669380, -7659669, -8096196, -8142892, -8315251, -8388608]
6[-8276508, -7651967, -7680223, -7660007, -8096091, -8142807, -8315166, -8388608]
6[-8275901, -7651411, -7675448, -7659827, -8095894, -8142632, -8314988, -8388608]
6[-8276643, -7651194, -7662439, -7659624, -8095586, -8142353, -8314704, -8388608]
6[-8277797, -7651531, -7652149, -7659873, -8095365, -8142154, -8314504, -8388608]
6[-8277042, -7651215, -7660735, -7659775, -8095129, -8141941, -8314287, -8388608]
6[-8275383, -7651407, -7671197, -7659622, -8094914, -8141747, -8314092, -8388608]
6[-8274956, -7651882, -7665277, -7660304, -8094754, -8141608, -8313950, -8388608]
6[-8275858, -7652046, -7649739, -7660131, -8094585, -8141461, -8313797, -8388608]
6[-8277172, -7653762, -7631434, -7662626, -8094446, -8141347, -8313674, -8388608]
6[-8276604, -7654798, -7650689, -7663453, -8094349, -8141276, -8313604, -8388608]
6[-8274872, -7653501, -7683677, -7661473, -8094168, -8141117, -8313442, -8388608]
6[-8274263, -7652151, -7683763, -7660369, -8093916, -8140891, -8313216, -8388608]
6[-8275275, -7652841, -7670575, -7660950, -8093823, -8140821, -8313142, -8388608]
6[-8276374, -7652062, -7660841, -7660396, -8093656, -8140676, -8312990, -8388608]
6[-8275428, -7651846, -7670428, -7660229, -8093311, -8140358, -8312672, -8388608]
6[-8273722, -7651619, -7680332, -7659966, -8093052, -8140123, -8312429, -8388608]
6[-8273306, -7650932, -7674256, -7659429, -8092876, -8139970, -8312264, -8388608]
6[-8274191, -7650683, -7662287, -7659106, -8092688, -8139798, -8312093, -8388608]
6[-8275433, -7651106, -7653816, -7659307, -8092585, -8139714, -8312011, -8388608]
6[-8274618, -7650842, -7663553, -7659250, -8092359, -8139511, -8311812, -8388608]
6[-8273024, -7650839, -7674497, -7659281, -8092227, -8139399, -8311695, -8388608]
6[-8272715, -7651293, -7669447, -7659709, -8092125, -8139322, -8311614, -8388608]
6[-8273707, -7651629, -7655172, -7660205, -8091989, -8139207, -8311499, -8388608]
6[-8274891, -7653481, -7637534, -7661890, -8091786, -8139027, -8311317, -8388608]
6[-8274086, -7654466, -7656530, -7662856, -8091547, -8138816, -8311102, -8388608]
6[-8272380, -7652812, -7688552, -7661071, -8091386, -8138677, -8310962, -8388608]
6[-8271860, -7651931, -7686821, -7660001, -8091106, -8138416, -8310699, -8388608]
6[-8272759, -7651776, -7673732, -7660083, -8090876, -8138205, -8310486, -8388608]
6[-8273967, -7652314, -7664831, -7660473, -8090772, -8138126, -8310401, -8388608]
6[-8273231, -7652468, -7673938, -7660706, -8090646, -8138022, -8310297, -8388608]
6[-8271608, -7652092, -7683966, -7660401, -8090493, -8137896, -8310164, -8388608]
6[-8271326, -7652446, -7678037, -7660547, -8090414, -8137842, -8310106, -8388608]
0[-8272287, -7652177, -7664740, -7660587, -8090272, -8137720, -8309989, -8388608]
0[-8273417, -7652639, -7655936, -7660974, -8090135, -8137607, -8309871, -8388608]
0[-8272594, -7652356, -7665597, -7660535, -8089962, -8137460, -8309719, -8388608]
0[-8271051, -7652071, -7675714, -7660375, -8089875, -8137387, -8309644, -8388608]
0[-8270682, -7651803, -7669580, -7660053, -8089687, -8137222, -8309476, -8388608]
0[-8271491, -7651622, -7656581, -7659838, -8089323, -8136879, -8309131, -8388608]
0[-8272571, -7652001, -7648649, -7660338, -8089156, -8136737, -8308979, -8388608]
0[-8271786, -7652192, -7659346, -7660571, -8089132, -8136734, -8308983, -8388608]
0[-8270099, -7651647, -7668681, -7659975, -8088891, -8136512, -8308762, -8388608]
0[-8269934, -7652062, -7661772, -7660209, -8088762, -8136406, -8308649, -8388608]
0[-8271062, -7652387, -7644597, -7660744, -8088666, -8136331, -8308563, -8388608]
0[-8272092, -7654047, -7631674, -7662469, -8088412, -8136097, -8308323, -8388608]
0[-8271109, -7654297, -7657497, -7662528, -8088126, -8135837, -8308066, -8388608]
0[-8269434, -7652872, -7688747, -7661062, -8087946, -8135681, -8307908, -8388608]
0[-8269178, -7652112, -7686292, -7660517, -8087866, -8135622, -8307843, -8388608]
0[-8270232, -7652222, -7673247, -7660481, -8087711, -8135489, -8307710, -8388608]
0[-8271336, -7652306, -7665741, -7660671, -8087642, -8135442, -8307664, -8388608]
0[-8270373, -7651944, -7676350, -7660272, -8087444, -8135268, -8307488, -8388608]
0[-8268714, -7651836, -7685971, -7660251, -8087207, -8135050, -8307270, -8388608]
0[-8268474, -7651974, -7679247, -7660359, -8087029, -8134886, -8307106, -8388608]
0[-8269462, -7651677, -7666276, -7660174, -8086835, -8134714, -8306932, -8388608]
0[-8270420, -7651758, -7659174, -7660037, -8086622, -8134516, -8306736, -8388608]
0[-8269423, -7651587, -7670002, -7659884, -8086394, -8134311, -8306527, -8388608]
0[-8267836, -7651664, -7679601, -7660006, -8086209, -8134151, -8306360, -8388608]
0[-8267557, -7651464, -7672854, -7659965, -8086007, -8133967, -8306174, -8388608]
0[-8268584, -7651489, -7659813, -7660008, -8085814, -8133798, -8306002, -8388608]
0[-8269542, -7651602, -7652882, -7659771, -8085607, -8133614, -8305818, -8388608]
0[-8268610, -7651521, -7663847, -7659991, -8085444, -8133476, -8305673, -8388608]
0[-8266953, -7651409, -7673127, -7659831, -8085217, -8133263, -8305462, -8388608]
0[-8266763, -7651482, -7666020, -7659931, -8085079, -8133142, -8305339, -8388608]
0[-8267903, -7650947, -7650785, -7659455, -8085017, -8133101, -8305285, -8388608]
0[-8268838, -7652446, -7637053, -7661372, -8084757, -8132864, -8305042, -8388608]
0[-8268008, -7653587, -7662804, -7662007, -8084666, -8132796, -8304979, -8388608]
0[-8266369, -7651573, -7691286, -7659971, -8084537, -8132690, -8304871, -8388608]
0[-8266243, -7651374, -7686629, -7659802, -8084439, -8132612, -8304793, -8388608]
0[-8267304, -7651148, -7673713, -7659747, -8084250, -8132446, -8304627, -8388608]
0[-8268255, -7651707, -7667591, -7660102, -8084029, -8132249, -8304427, -8388608]
0[-8267215, -7651636, -7678562, -7659934, -8083836, -8132075, -8304257, -8388608]
0[-8265560, -7651441, -7687419, -7659681, -8083582, -8131842, -8304022, -8388608]
0[-8265452, -7651828, -7679991, -7660099, -8083437, -8131720, -8303900, -8388608]
0[-8266604, -7651906, -7666336, -7660188, -8083332, -8131633, -8303810, -8388608]
0[-8267267, -7651329, -7660125, -7659824, -8082950, -8131272, -8303449, -8388608]
0[-8266276, -7652184, -7671060, -7660464, -8082767, -8131114, -8303287, -8388608]
0[-8264797, -7651934, -7679139, -7660332, -8082661, -8131030, -8303204, -8388608]
0[-8264671, -7652011, -7671175, -7660446, -8082482, -8130876, -8303042, -8388608]
0[-8265877, -7652381, -7657445, -7660354, -8082400, -8130812, -8302971, -8388608]
0[-8266666, -7652075, -7651395, -7660471, -8082182, -8130618, -8302774, -8388608]
0[-8265582, -7652285, -7662454, -7660350, -8081992, -8130452, -8302604, -8388608]
0[-8263926, -7652074, -7670159, -7660289, -8081719, -8130202, -8302354, -8388608]
0[-8263949, -7652782, -7661639, -7660893, -8081584, -8130093, -8302240, -8388608]
0[-8265212, -7653397, -7642093, -7661503, -8081531, -8130060, -8302202, -8388608]
0[-8266070, -7654932, -7632816, -7663724, -8081301, -8129854, -8301993, -8388608]
0[-8264982, -7655355, -7661288, -7663779, -8081096, -8129676, -8301808, -8388608]
0[-8263316, -7653306, -7688865, -7661449, -8080927, -8129529, -8301661, -8388608]
0[-8263204, -7652647, -7682918, -7660986, -8080761, -8129384, -8301511, -8388608]
0[-8264387, -7653239, -7668887, -7661577, -8080591, -8129236, -8301360, -8388608]
0[-8265272, -7653390, -7663028, -7661479, -8080501, -8129167, -8301295, -8388608]
0[-8264046, -7652789, -7674214, -7661013, -8080235, -8128927, -8301049, -8388608]
0[-8262511, -7652748, -7681725, -7661067, -8080011, -8128726, -8300837, -8388608]
0[-8262537, -7652801, -7673404, -7661182, -8079936, -8128674, -8300782, -8388608]
0[-8263674, -7652789, -7659597, -7661203, -8079747, -8128502, -8300615, -8388608]
0[-8264462, -7652891, -7654345, -7661354, -8079622, -8128399, -8300506, -8388608]
0[-8263382, -7653077, -7666054, -7661392, -8079466, -8128266, -8300369, -8388608]
0[-8261934, -7653227, -7672864, -7661717, -8079354, -8128176, -8300276, -8388608]
0[-8261886, -7653156, -7663867, -7661334, -8079159, -8128001, -8300101, -8388608]
0[-8263077, -7653851, -7644971, -7662042, -8078962, -8127823, -8299921, -8388608]
0[-8263912, -7655627, -7635602, -7664244, -8078768, -8127661, -8299749, -8388608]
0[-8262659, -7654872, -7665142, -7663535, -8078497, -8127413, -8299491, -8388608]
0[-8261132, -7653700, -7690839, -7661948, -8078361, -8127301, -8299379, -8388608]
0[-8261203, -7653757, -7683863, -7661867, -8078333, -8127296, -8299375, -8388608]
0[-8262393, -7653838, -7669822, -7661901, -8078167, -8127149, -8299224, -8388608]
0[-8263001, -7653467, -7665137, -7661526, -8077881, -8126885, -8298961, -8388608]
0[-8261825, -7653593, -7676747, -7661763, -8077686, -8126715, -8298784, -8388608]
0[-8260382, -7653403, -7683494, -7661646, -8077546, -8126599, -8298662, -8388608]
0[-8260316, -7653072, -7674654, -7661460, -8077317, -8126391, -8298447, -8388608]
0[-8261561, -7653306, -7660836, -7661621, -8077170, -8126263, -8298314, -8388608]
0[-8262307, -7653589, -7656668, -7661685, -8077029, -8126146, -8298197, -8388608]
0[-8261008, -7653344, -7668482, -7661569, -8076758, -8125898, -8297945, -8388608]
0[-8259585, -7654018, -7674827, -7661989, -8076611, -8125771, -8297817, -8388608]
0[-8259659, -7653544, -7665647, -7661736, -8076544, -8125722, -8297768, -8388608]
0[-8260733, -7653434, -7648147, -7661507, -8076229, -8125429, -8297472, -8388608]
0[-8261586, -7655877, -7638089, -7664211, -8076104, -8125331, -8297362, -8388608]
0[-8260391, -7655809, -7667084, -7663971, -8075951, -8125201, -8297232, -8388608]
0[-8258704, -7653592, -7691628, -7661866, -8075665, -8124938, -8296971, -8388608]
0[-8258787, -7653605, -7684148, -7661754, -8075508, -8124799, -8296825, -8388608]
0[-8260051, -7653478, -7670297, -7661709, -8075396, -8124709, -8296731, -8388608]
0[-8260766, -7653931, -7666841, -7662302, -8075295, -8124631, -8296647, -8388608]
0[-8259649, -7653894, -7678900, -7662139, -8075227, -8124580, -8296594, -8388608]
0[-8258209, -7653731, -7684799, -7662040, -8075072, -8124452, -8296467, -8388608]
0[-8258321, -7653542, -7675614, -7661851, -8074936, -8124339, -8296351, -8388608]
0[-8259494, -7653579, -7661974, -7661926, -8074711, -8124131, -8296141, -8388608]
0[-8260043, -7653472, -7659004, -7661836, -8074498, -8123944, -8295942, -8388608]
0[-8258872, -7653682, -7671246, -7661967, -8074339, -8123808, -8295802, -8388608]
0[-8257399, -7653293, -7676984, -7661575, -8074126, -8123616, -8295612, -8388608]
0[-8257446, -7653684, -7667379, -7662079, -8073906, -8123416, -8295412, -8388608]
0[-8258720, -7653817, -7653646, -7661751, -8073727, -8123261, -8295243, -8388608]
0[-8259259, -7653664, -7650713, -7661910, -8073554, -8123110, -8295088, -8388608]
0[-8257972, -7653565, -7663127, -7661900, -8073394, -8122969, -8294952, -8388608]
0[-8256597, -7653466, -7668785, -7661696, -8073251, -8122847, -8294833, -8388608]
0[-8256742, -7653397, -7659101, -7661799, -8073094, -8122716, -8294694, -8388608]
0[-8258167, -7654863, -7637996, -7663369, -8073001, -8122646, -8294617, -8388608]
0[-8258931, -7657033, -7635719, -7665518, -8072941, -8122613, -8294577, -8388608]
0[-8257620, -7656532, -7668047, -7664762, -8072812, -8122510, -8294466, -8388608]
0[-8256051, -7654274, -7690357, -7662592, -8072564, -8122276, -8294234, -8388608]
0[-8256050, -7653507, -7682111, -7662023, -8072252, -8121989, -8293946, -8388608]
0[-8257446, -7654255, -7668277, -7662449, -8072135, -8121896, -8293846, -8388608]
0[-8257880, -7654064, -7666473, -7662436, -8071987, -8121769, -8293713, -8388608]
0[-8256499, -7654108, -7679824, -7662327, -8071842, -8121648, -8293584, -8388608]
0[-8255259, -7654051, -7683195, -7662435, -8071648, -8121481, -8293412, -8388608]
0[-8255492, -7654002, -7673257, -7662199, -8071512, -8121361, -8293294, -8388608]
0[-8256790, -7654297, -7659571, -7662450, -8071374, -8121240, -8293175, -8388608]
0[-8257251, -7654323, -7657721, -7662671, -8071187, -8121076, -8293006, -8388608]
0[-8255962, -7654547, -7669722, -7662725, -8071019, -8120932, -8292861, -8388608]
0[-8254629, -7654333, -7674672, -7662647, -8070886, -8120820, -8292749, -8388608]
0[-8254789, -7654381, -7664923, -7662580, -8070706, -8120661, -8292588, -8388608]
0[-8256165, -7654997, -7645342, -7663101, -8070556, -8120534, -8292442, -8388608]
0[-8256783, -7657187, -7640481, -7665753, -8070441, -8120448, -8292348, -8388608]
0[-8255359, -7656986, -7672114, -7665040, -8070209, -8120237, -8292141, -8388608]
0[-8254023, -7655542, -7692684, -7663617, -8070112, -8120159, -8292064, -8388608]
0[-8254241, -7655174, -7683462, -7663351, -8069979, -8120051, -8291944, -8388608]
0[-8255447, -7654799, -7669361, -7663202, -8069752, -8119845, -8291733, -8388608]
0[-8255882, -7655338, -7667902, -7663412, -8069542, -8119662, -8291544, -8388608]
0[-8254524, -7655386, -7680177, -7663361, -8069379, -8119517, -8291398, -8388608]
0[-8253227, -7655143, -7684087, -7663249, -8069217, -8119380, -8291256, -8388608]
0[-8253515, -7655816, -7673414, -7663984, -8069064, -8119247, -8291124, -8388608]
0[-8254801, -7655413, -7658933, -7663559, -8068919, -8119126, -8290993, -8388608]
0[-8255137, -7655498, -7658016, -7663605, -8068729, -8118959, -8290821, -8388608]
0[-8253815, -7655579, -7671158, -7663489, -8068641, -8118890, -8290755, -8388608]
0[-8252541, -7655082, -7673753, -7663234, -8068437, -8118703, -8290565, -8388608]
0[-8252734, -7655188, -7663162, -7663307, -8068200, -8118494, -8290342, -8388608]
0[-8254027, -7655802, -7642526, -7664271, -8067972, -8118288, -8290134, -8388608]
0[-8254524, -7658087, -7641176, -7666832, -8067837, -8118174, -8290015, -8388608]
0[-8253181, -7658161, -7674056, -7666292, -8067731, -8118100, -8289937, -8388608]
0[-8251825, -7656548, -7692170, -7664383, -8067532, -8117921, -8289759, -8388608]
0[-8252076, -7656272, -7682219, -7664227, -8067382, -8117786, -8289626, -8388608]
0[-8253451, -7656312, -7667933, -7664589, -8067247, -8117677, -8289505, -8388608]
0[-8253744, -7656306, -7667185, -7664429, -8067061, -8117514, -8289336, -8388608]
0[-8252319, -7656317, -7679497, -7664424, -8066889, -8117365, -8289186, -8388608]
0[-8251034, -7656106, -7682485, -7664151, -8066682, -8117186, -8288999, -8388608]
0[-8251249, -7655952, -7671782, -7664169, -8066457, -8116977, -8288785, -8388608]
0[-8252617, -7656504, -7657629, -7664425, -8066272, -8116809, -8288616, -8388608]
0[-8252980, -7656846, -7657155, -7664718, -8066146, -8116713, -8288511, -8388608]
0[-8251587, -7656849, -7669192, -7664824, -8066001, -8116594, -8288389, -8388608]
0[-8250356, -7656694, -7671790, -7664771, -8065831, -8116445, -8288234, -8388608]
0[-8250726, -7657037, -7660044, -7664875, -8065724, -8116362, -8288151, -8388608]
0[-8252052, -7658053, -7637711, -7666234, -8065546, -8116206, -8287992, -8388608]
0[-8252313, -7659392, -7641181, -7668069, -8065321, -8116002, -8287778, -8388608]
0[-8250827, -7659060, -7675087, -7667170, -8065156, -8115860, -8287627, -8388608]
0[-8249690, -7657746, -7691254, -7665583, -8065066, -8115795, -8287556, -8388608]
0[-8249989, -7656835, -7680862, -7665085, -8064895, -8115647, -8287404, -8388608]
0[-8251171, -7656703, -7666997, -7664871, -8064592, -8115364, -8287113, -8388608]
0[-8251359, -7656607, -7667710, -7664551, -8064392, -8115182, -8286928, -8388608]
0[-8250012, -7656338, -7680344, -7664566, -8064347, -8115160, -8286902, -8388608]
0[-8248839, -7656014, -7683507, -7664309, -8064194, -8115027, -8286767, -8388608]
0[-8249165, -7656009, -7673302, -7664209, -8064000, -8114850, -8286583, -8388608]
0[-8250407, -7655860, -7660011, -7664117, -8063732, -8114604, -8286332, -8388608]
0[-8250646, -7656264, -7661319, -7664499, -8063564, -8114459, -8286177, -8388608]
0[-8249261, -7656457, -7674243, -7664342, -8063493, -8114411, -8286126, -8388608]
0[-8248020, -7655306, -7676942, -7663911, -8063312, -8114247, -8285957, -8388608]
0[-8248422, -7655837, -7666614, -7664039, -8063122, -8114082, -8285787, -8388608]
0[-8249779, -7656172, -7649322, -7664219, -8062941, -8113922, -8285617, -8388608]
0[-8250158, -7658233, -7645746, -7666840, -8062863, -8113864, -8285554, -8388608]
0[-8248616, -7657891, -7678329, -7666037, -8062705, -8113724, -8285417, -8388608]
0[-8247343, -7655857, -7693426, -7664321, -8062501, -8113546, -8285235, -8388608]
0[-8247774, -7656021, -7683321, -7664230, -8062353, -8113420, -8285107, -8388608]
0[-8249138, -7655828, -7670284, -7664089, -8062194, -8113281, -8284964, -8388608]
0[-8249252, -7656029, -7672449, -7664204, -8062020, -8113129, -8284808, -8388608]
0[-8247846, -7656244, -7685609, -7664392, -8061956, -8113085, -8284768, -8388608]
0[-8246769, -7656004, -7687222, -7664344, -8061781, -8112931, -8284606, -8388608]
0[-8247209, -7656039, -7676491, -7664436, -8061628, -8112797, -8284471, -8388608]
0[-8248492, -7655647, -7663531, -7663841, -8061419, -8112607, -8284269, -8388608]
0[-8248549, -7655687, -7666138, -7663971, -8061232, -8112442, -8284097, -8388608]
0[-8247135, -7655950, -7679510, -7664098, -8061160, -8112389, -8284047, -8388608]
0[-8245989, -7655258, -7681125, -7663651, -8060941, -8112192, -8283842, -8388608]
0[-8246381, -7655505, -7670504, -7663598, -8060726, -8111999, -8283641, -8388608]
0[-8247771, -7655534, -7657809, -7663635, -8060575, -8111864, -8283507, -8388608]
0[-8247793, -7655526, -7660551, -7663773, -8060362, -8111672, -8283312, -8388608]
0[-8246297, -7655553, -7673736, -7663858, -8060233, -8111560, -8283199, -8388608]
0[-8245260, -7655612, -7675136, -7663789, -8060093, -8111446, -8283078, -8388608]
0[-8245692, -7655347, -7664290, -7663501, -8059906, -8111278, -8282903, -8388608]
0[-8247094, -7655998, -7646094, -7664122, -8059703, -8111098, -8282709, -8388608]
0[-8247262, -7658234, -7645571, -7666582, -8059567, -8110983, -8282599, -8388608]
0[-8245532, -7657062, -7679452, -7665426, -8059282, -8110722, -8282336, -8388608]
0[-8244493, -7655699, -7693037, -7663750, -8059171, -8110639, -8282241, -8388608]
0[-8245008, -7655591, -7682434, -7663827, -8059043, -8110527, -8282121, -8388608]
0[-8246391, -7655716, -7669576, -7663877, -8058890, -8110396, -8281989, -8388608]
0[-8246409, -7655782, -7672671, -7663962, -8058729, -8110256, -8281847, -8388608]
0[-8244813, -7655388, -7685637, -7663599, -8058535, -8110087, -8281675, -8388608]
0[-8243794, -7655592, -7686546, -7663674, -8058362, -8109927, -8281512, -8388608]
0[-8244201, -7655287, -7675469, -7663559, -8058125, -8109706, -8281290, -8388608]
0[-8245621, -7655637, -7662676, -7663809, -8058002, -8109603, -8281185, -8388608]
0[-8245581, -7655291, -7666422, -7663660, -8057877, -8109499, -8281071, -8388608]
0[-8243900, -7655073, -7679621, -7663198, -8057604, -8109249, -8280818, -8388608]
0[-8243023, -7655332, -7679901, -7663559, -8057519, -8109184, -8280754, -8388608]
0[-8243548, -7654912, -7668921, -7663392, -8057377, -8109066, -8280629, -8388608]
0[-8244803, -7654837, -7656494, -7663185, -8057107, -8108817, -8280372, -8388608]
0[-8244708, -7655107, -7660735, -7663415, -8056917, -8108646, -8280192, -8388608]
0[-8243257, -7655319, -7674099, -7663372, -8056885, -8108632, -8280176, -8388608]
0[-8242295, -7654623, -7673899, -7662909, -8056713, -8108480, -8280024, -8388608]
0[-8242737, -7654452, -7662679, -7662801, -8056451, -8108241, -8279781, -8388608]
0[-8244165, -7655678, -7643311, -7664053, -8056258, -8108064, -8279594, -8388608]
0[-8244207, -7657874, -7649177, -7666310, -8056186, -8108020, -8279549, -8388608]
0[-8242671, -7657018, -7684604, -7665076, -8056166, -8108022, -8279551, -8388608]
0[-8241793, -7655477, -7692072, -7663589, -8056057, -8107931, -8279452, -8388608]
